DesignName,ParticipantID,TrialID,Block1,Block2,Block,Size,Repeat,NbAngle
GestureMultiAngle,23,1066,2,2,2,3,1,2
GestureMultiAngle,23,1067,2,3,2,1,1,1
GestureMultiAngle,23,1068,2,4,2,4,1,2
GestureMultiAngle,23,1069,2,5,2,1,1,2
GestureMultiAngle,23,1070,2,6,2,2,1,1
GestureMultiAngle,23,1071,2,7,2,2,1,2
GestureMultiAngle,23,1072,2,8,2,4,1,1
GestureMultiAngle,23,1073,3,1,3,3,1,1
GestureMultiAngle,23,1074,3,2,3,3,1,2
GestureMultiAngle,23,1075,3,3,3,1,1,1
GestureMultiAngle,23,1076,3,4,3,4,1,2
GestureMultiAngle,23,1077,3,5,3,1,1,2
GestureMultiAngle,23,1078,3,6,3,2,1,1
GestureMultiAngle,23,1079,3,7,3,2,1,2
GestureMultiAngle,23,1080,3,8,3,4,1,1
GestureMultiAngle,23,1081,4,1,4,3,1,1
GestureMultiAngle,23,1082,4,2,4,3,1,2
GestureMultiAngle,23,1083,4,3,4,1,1,1
GestureMultiAngle,23,1084,4,4,4,4,1,2
GestureMultiAngle,23,1085,4,5,4,1,1,2
GestureMultiAngle,23,1086,4,6,4,2,1,1
GestureMultiAngle,23,1087,4,7,4,2,1,2
GestureMultiAngle,23,1088,4,8,4,4,1,1
GestureMultiAngle,23,1089,5,1,5,3,1,1
GestureMultiAngle,23,1090,5,2,5,3,1,2
GestureMultiAngle,23,1091,5,3,5,1,1,1
GestureMultiAngle,23,1092,5,4,5,4,1,2
GestureMultiAngle,23,1093,5,5,5,1,1,2
GestureMultiAngle,23,1094,5,6,5,2,1,1
GestureMultiAngle,23,1095,5,7,5,2,1,2
GestureMultiAngle,23,1096,5,8,5,4,1,1
GestureMultiAngle,23,1097,6,1,6,3,1,1
GestureMultiAngle,23,1098,6,2,6,3,1,2
GestureMultiAngle,23,1099,6,3,6,1,1,1
GestureMultiAngle,23,1100,6,4,6,4,1,2
GestureMultiAngle,23,1101,6,5,6,1,1,2
GestureMultiAngle,23,1102,6,6,6,2,1,1
GestureMultiAngle,23,1103,6,7,6,2,1,2
GestureMultiAngle,23,1104,6,8,6,4,1,1
GestureMultiAngle,24,1105,1,1,1,3,1,2
GestureMultiAngle,24,1106,1,2,1,4,1,1
GestureMultiAngle,24,1107,1,3,1,1,1,2
GestureMultiAngle,24,1108,1,4,1,1,1,1
GestureMultiAngle,24,1109,1,5,1,2,1,1
GestureMultiAngle,24,1110,1,6,1,2,1,2
GestureMultiAngle,24,1111,1,7,1,3,1,1
GestureMultiAngle,24,1112,1,8,1,4,1,2
GestureMultiAngle,24,1113,2,1,2,3,1,2
GestureMultiAngle,24,1114,2,2,2,4,1,1
GestureMultiAngle,24,1115,2,3,2,1,1,2
GestureMultiAngle,24,1116,2,4,2,1,1,1
GestureMultiAngle,24,1117,2,5,2,2,1,1
GestureMultiAngle,24,1118,2,6,2,2,1,2
GestureMultiAngle,24,1119,2,7,2,3,1,1
GestureMultiAngle,24,1120,2,8,2,4,1,2
GestureMultiAngle,24,1121,3,1,3,3,1,2
GestureMultiAngle,24,1122,3,2,3,4,1,1
GestureMultiAngle,24,1123,3,3,3,1,1,2
GestureMultiAngle,24,1124,3,4,3,1,1,1
GestureMultiAngle,24,1125,3,5,3,2,1,1
GestureMultiAngle,24,1126,3,6,3,2,1,2
GestureMultiAngle,24,1127,3,7,3,3,1,1
GestureMultiAngle,24,1128,3,8,3,4,1,2
GestureMultiAngle,24,1129,4,1,4,3,1,2
GestureMultiAngle,24,1130,4,2,4,4,1,1
GestureMultiAngle,24,1131,4,3,4,1,1,2
GestureMultiAngle,24,1132,4,4,4,1,1,1
GestureMultiAngle,24,1133,4,5,4,2,1,1
GestureMultiAngle,24,1134,4,6,4,2,1,2
GestureMultiAngle,24,1135,4,7,4,3,1,1
GestureMultiAngle,24,1136,4,8,4,4,1,2
GestureMultiAngle,24,1137,5,1,5,3,1,2
GestureMultiAngle,24,1138,5,2,5,4,1,1
GestureMultiAngle,24,1139,5,3,5,1,1,2
GestureMultiAngle,24,1140,5,4,5,1,1,1
GestureMultiAngle,24,1141,5,5,5,2,1,1
GestureMultiAngle,24,1142,5,6,5,2,1,2
GestureMultiAngle,24,1143,5,7,5,3,1,1
GestureMultiAngle,24,1144,5,8,5,4,1,2
GestureMultiAngle,24,1145,6,1,6,3,1,2
GestureMultiAngle,24,1146,6,2,6,4,1,1
GestureMultiAngle,24,1147,6,3,6,1,1,2
GestureMultiAngle,24,1148,6,4,6,1,1,1
GestureMultiAngle,24,1149,6,5,6,2,1,1
GestureMultiAngle,24,1150,6,6,6,2,1,2
GestureMultiAngle,24,1151,6,7,6,3,1,1
GestureMultiAngle,24,1152,6,8,6,4,1,2
GestureMultiAngle,25,1153,1,1,1,4,1,1
GestureMultiAngle,25,1154,1,2,1,4,1,2
GestureMultiAngle,25,1155,1,3,1,2,1,1
GestureMultiAngle,25,1156,1,4,1,1,1,2
GestureMultiAngle,25,1157,1,5,1,2,1,2
GestureMultiAngle,25,1158,1,6,1,3,1,1
GestureMultiAngle,25,1159,1,7,1,3,1,2
GestureMultiAngle,25,1160,1,8,1,1,1,1
GestureMultiAngle,25,1161,2,1,2,4,1,1
GestureMultiAngle,25,1162,2,2,2,4,1,2
GestureMultiAngle,25,1163,2,3,2,2,1,1
GestureMultiAngle,25,1164,2,4,2,1,1,2
GestureMultiAngle,25,1165,2,5,2,2,1,2
GestureMultiAngle,25,1166,2,6,2,3,1,1
GestureMultiAngle,25,1167,2,7,2,3,1,2
GestureMultiAngle,25,1168,2,8,2,1,1,1
GestureMultiAngle,25,1169,3,1,3,4,1,1
GestureMultiAngle,25,1170,3,2,3,4,1,2
GestureMultiAngle,25,1171,3,3,3,2,1,1
GestureMultiAngle,25,1172,3,4,3,1,1,2
GestureMultiAngle,25,1173,3,5,3,2,1,2
GestureMultiAngle,25,1174,3,6,3,3,1,1
GestureMultiAngle,25,1175,3,7,3,3,1,2
GestureMultiAngle,25,1176,3,8,3,1,1,1
GestureMultiAngle,25,1177,4,1,4,4,1,1
GestureMultiAngle,25,1178,4,2,4,4,1,2
GestureMultiAngle,25,1179,4,3,4,2,1,1
GestureMultiAngle,25,1180,4,4,4,1,1,2
GestureMultiAngle,25,1181,4,5,4,2,1,2
GestureMultiAngle,25,1182,4,6,4,3,1,1
GestureMultiAngle,25,1183,4,7,4,3,1,2
GestureMultiAngle,25,1184,4,8,4,1,1,1
GestureMultiAngle,25,1185,5,1,5,4,1,1
GestureMultiAngle,25,1186,5,2,5,4,1,2
GestureMultiAngle,25,1187,5,3,5,2,1,1
GestureMultiAngle,25,1188,5,4,5,1,1,2
GestureMultiAngle,25,1189,5,5,5,2,1,2
GestureMultiAngle,25,1190,5,6,5,3,1,1
GestureMultiAngle,25,1191,5,7,5,3,1,2
GestureMultiAngle,25,1192,5,8,5,1,1,1
GestureMultiAngle,25,1193,6,1,6,4,1,1
GestureMultiAngle,25,1194,6,2,6,4,1,2
GestureMultiAngle,25,1195,6,3,6,2,1,1
GestureMultiAngle,25,1196,6,4,6,1,1,2
GestureMultiAngle,25,1197,6,5,6,2,1,2
GestureMultiAngle,25,1198,6,6,6,3,1,1
GestureMultiAngle,25,1199,6,7,6,3,1,2
GestureMultiAngle,25,1200,6,8,6,1,1,1
GestureMultiAngle,26,1201,1,1,1,4,1,2
GestureMultiAngle,26,1202,1,2,1,1,1,1
GestureMultiAngle,26,1203,1,3,1,2,1,2
GestureMultiAngle,26,1204,1,4,1,2,1,1
GestureMultiAngle,26,1205,1,5,1,3,1,1
GestureMultiAngle,26,1206,1,6,1,3,1,2
GestureMultiAngle,26,1207,1,7,1,4,1,1
GestureMultiAngle,26,1208,1,8,1,1,1,2
GestureMultiAngle,26,1209,2,1,2,4,1,2
GestureMultiAngle,26,1210,2,2,2,1,1,1
GestureMultiAngle,26,1211,2,3,2,2,1,2
GestureMultiAngle,26,1212,2,4,2,2,1,1
GestureMultiAngle,26,1213,2,5,2,3,1,1
GestureMultiAngle,26,1214,2,6,2,3,1,2
GestureMultiAngle,26,1215,2,7,2,4,1,1
GestureMultiAngle,26,1216,2,8,2,1,1,2
GestureMultiAngle,26,1217,3,1,3,4,1,2
GestureMultiAngle,26,1218,3,2,3,1,1,1
GestureMultiAngle,26,1219,3,3,3,2,1,2
GestureMultiAngle,26,1220,3,4,3,2,1,1
GestureMultiAngle,26,1221,3,5,3,3,1,1
GestureMultiAngle,26,1222,3,6,3,3,1,2
GestureMultiAngle,26,1223,3,7,3,4,1,1
GestureMultiAngle,26,1224,3,8,3,1,1,2
GestureMultiAngle,26,1225,4,1,4,4,1,2
GestureMultiAngle,26,1226,4,2,4,1,1,1
GestureMultiAngle,26,1227,4,3,4,2,1,2
GestureMultiAngle,26,1228,4,4,4,2,1,1
GestureMultiAngle,26,1229,4,5,4,3,1,1
GestureMultiAngle,26,1230,4,6,4,3,1,2
GestureMultiAngle,26,1231,4,7,4,4,1,1
GestureMultiAngle,26,1232,4,8,4,1,1,2
GestureMultiAngle,26,1233,5,1,5,4,1,2
GestureMultiAngle,26,1234,5,2,5,1,1,1
GestureMultiAngle,26,1235,5,3,5,2,1,2
GestureMultiAngle,26,1236,5,4,5,2,1,1
GestureMultiAngle,26,1237,5,5,5,3,1,1
GestureMultiAngle,26,1238,5,6,5,3,1,2
GestureMultiAngle,26,1239,5,7,5,4,1,1
GestureMultiAngle,26,1240,5,8,5,1,1,2
GestureMultiAngle,26,1241,6,1,6,4,1,2
GestureMultiAngle,26,1242,6,2,6,1,1,1
GestureMultiAngle,26,1243,6,3,6,2,1,2
GestureMultiAngle,26,1244,6,4,6,2,1,1
GestureMultiAngle,26,1245,6,5,6,3,1,1
GestureMultiAngle,26,1246,6,6,6,3,1,2
GestureMultiAngle,26,1247,6,7,6,4,1,1
GestureMultiAngle,26,1248,6,8,6,1,1,2
GestureMultiAngle,27,1249,1,1,1,1,1,1
GestureMultiAngle,27,1250,1,2,1,1,1,2
GestureMultiAngle,27,1251,1,3,1,3,1,1
GestureMultiAngle,27,1252,1,4,1,2,1,2
GestureMultiAngle,27,1253,1,5,1,3,1,2
GestureMultiAngle,27,1254,1,6,1,4,1,1
GestureMultiAngle,27,1255,1,7,1,4,1,2
GestureMultiAngle,27,1256,1,8,1,2,1,1
GestureMultiAngle,27,1257,2,1,2,1,1,1
GestureMultiAngle,27,1258,2,2,2,1,1,2
GestureMultiAngle,27,1259,2,3,2,3,1,1
GestureMultiAngle,27,1260,2,4,2,2,1,2
GestureMultiAngle,27,1261,2,5,2,3,1,2
GestureMultiAngle,27,1262,2,6,2,4,1,1
GestureMultiAngle,27,1263,2,7,2,4,1,2
GestureMultiAngle,27,1264,2,8,2,2,1,1
GestureMultiAngle,27,1265,3,1,3,1,1,1
GestureMultiAngle,27,1266,3,2,3,1,1,2
GestureMultiAngle,27,1267,3,3,3,3,1,1
GestureMultiAngle,27,1268,3,4,3,2,1,2
GestureMultiAngle,27,1269,3,5,3,3,1,2
GestureMultiAngle,27,1270,3,6,3,4,1,1
GestureMultiAngle,27,1271,3,7,3,4,1,2
GestureMultiAngle,27,1272,3,8,3,2,1,1
GestureMultiAngle,27,1273,4,1,4,1,1,1
GestureMultiAngle,27,1274,4,2,4,1,1,2
GestureMultiAngle,27,1275,4,3,4,3,1,1
GestureMultiAngle,27,1276,4,4,4,2,1,2
GestureMultiAngle,27,1277,4,5,4,3,1,2
GestureMultiAngle,27,1278,4,6,4,4,1,1
GestureMultiAngle,27,1279,4,7,4,4,1,2
GestureMultiAngle,27,1280,4,8,4,2,1,1
GestureMultiAngle,27,1281,5,1,5,1,1,1
GestureMultiAngle,27,1282,5,2,5,1,1,2
GestureMultiAngle,27,1283,5,3,5,3,1,1
GestureMultiAngle,27,1284,5,4,5,2,1,2
GestureMultiAngle,27,1285,5,5,5,3,1,2
GestureMultiAngle,27,1286,5,6,5,4,1,1
GestureMultiAngle,27,1287,5,7,5,4,1,2
GestureMultiAngle,27,1288,5,8,5,2,1,1
GestureMultiAngle,27,1289,6,1,6,1,1,1
GestureMultiAngle,27,1290,6,2,6,1,1,2
GestureMultiAngle,27,1291,6,3,6,3,1,1
GestureMultiAngle,27,1292,6,4,6,2,1,2
GestureMultiAngle,27,1293,6,5,6,3,1,2
GestureMultiAngle,27,1294,6,6,6,4,1,1
GestureMultiAngle,27,1295,6,7,6,4,1,2
GestureMultiAngle,27,1296,6,8,6,2,1,1
GestureMultiAngle,28,1297,1,1,1,1,1,2
GestureMultiAngle,28,1298,1,2,1,2,1,1
GestureMultiAngle,28,1299,1,3,1,3,1,2
GestureMultiAngle,28,1300,1,4,1,3,1,1
GestureMultiAngle,28,1301,1,5,1,4,1,1
GestureMultiAngle,28,1302,1,6,1,4,1,2
GestureMultiAngle,28,1303,1,7,1,1,1,1
GestureMultiAngle,28,1304,1,8,1,2,1,2
GestureMultiAngle,28,1305,2,1,2,1,1,2
GestureMultiAngle,28,1306,2,2,2,2,1,1
GestureMultiAngle,28,1307,2,3,2,3,1,2
GestureMultiAngle,28,1308,2,4,2,3,1,1
GestureMultiAngle,28,1309,2,5,2,4,1,1
GestureMultiAngle,28,1310,2,6,2,4,1,2
GestureMultiAngle,28,1311,2,7,2,1,1,1
GestureMultiAngle,28,1312,2,8,2,2,1,2
GestureMultiAngle,28,1313,3,1,3,1,1,2
GestureMultiAngle,28,1314,3,2,3,2,1,1
GestureMultiAngle,28,1315,3,3,3,3,1,2
GestureMultiAngle,28,1316,3,4,3,3,1,1
GestureMultiAngle,28,1317,3,5,3,4,1,1
GestureMultiAngle,28,1318,3,6,3,4,1,2
GestureMultiAngle,28,1319,3,7,3,1,1,1
GestureMultiAngle,28,1320,3,8,3,2,1,2
GestureMultiAngle,28,1321,4,1,4,1,1,2
GestureMultiAngle,28,1322,4,2,4,2,1,1
GestureMultiAngle,28,1323,4,3,4,3,1,2
GestureMultiAngle,28,1324,4,4,4,3,1,1
GestureMultiAngle,28,1325,4,5,4,4,1,1
GestureMultiAngle,28,1326,4,6,4,4,1,2
GestureMultiAngle,28,1327,4,7,4,1,1,1
GestureMultiAngle,28,1328,4,8,4,2,1,2
GestureMultiAngle,28,1329,5,1,5,1,1,2
GestureMultiAngle,28,1330,5,2,5,2,1,1
GestureMultiAngle,28,1331,5,3,5,3,1,2
GestureMultiAngle,28,1332,5,4,5,3,1,1
GestureMultiAngle,28,1333,5,5,5,4,1,1
GestureMultiAngle,28,1334,5,6,5,4,1,2
GestureMultiAngle,28,1335,5,7,5,1,1,1
GestureMultiAngle,28,1336,5,8,5,2,1,2
GestureMultiAngle,28,1337,6,1,6,1,1,2
GestureMultiAngle,28,1338,6,2,6,2,1,1
GestureMultiAngle,28,1339,6,3,6,3,1,2
GestureMultiAngle,28,1340,6,4,6,3,1,1
GestureMultiAngle,28,1341,6,5,6,4,1,1
GestureMultiAngle,28,1342,6,6,6,4,1,2
GestureMultiAngle,28,1343,6,7,6,1,1,1
GestureMultiAngle,28,1344,6,8,6,2,1,2
GestureMultiAngle,29,1345,1,1,1,2,1,1
GestureMultiAngle,29,1346,1,2,1,2,1,2
GestureMultiAngle,29,1347,1,3,1,4,1,1
GestureMultiAngle,29,1348,1,4,1,3,1,2
GestureMultiAngle,29,1349,1,5,1,4,1,2
GestureMultiAngle,29,1350,1,6,1,1,1,1
GestureMultiAngle,29,1351,1,7,1,1,1,2
GestureMultiAngle,29,1352,1,8,1,3,1,1
GestureMultiAngle,29,1353,2,1,2,2,1,1
GestureMultiAngle,29,1354,2,2,2,2,1,2
GestureMultiAngle,29,1355,2,3,2,4,1,1
GestureMultiAngle,29,1356,2,4,2,3,1,2
GestureMultiAngle,29,1357,2,5,2,4,1,2
GestureMultiAngle,29,1358,2,6,2,1,1,1
GestureMultiAngle,29,1359,2,7,2,1,1,2
GestureMultiAngle,29,1360,2,8,2,3,1,1
GestureMultiAngle,29,1361,3,1,3,2,1,1
GestureMultiAngle,29,1362,3,2,3,2,1,2
GestureMultiAngle,29,1363,3,3,3,4,1,1
GestureMultiAngle,29,1364,3,4,3,3,1,2
GestureMultiAngle,29,1365,3,5,3,4,1,2
GestureMultiAngle,29,1366,3,6,3,1,1,1
GestureMultiAngle,29,1367,3,7,3,1,1,2
GestureMultiAngle,29,1368,3,8,3,3,1,1
GestureMultiAngle,29,1369,4,1,4,2,1,1
GestureMultiAngle,29,1370,4,2,4,2,1,2
GestureMultiAngle,29,1371,4,3,4,4,1,1
GestureMultiAngle,29,1372,4,4,4,3,1,2
GestureMultiAngle,29,1373,4,5,4,4,1,2
GestureMultiAngle,29,1374,4,6,4,1,1,1
GestureMultiAngle,29,1375,4,7,4,1,1,2
GestureMultiAngle,29,1376,4,8,4,3,1,1
GestureMultiAngle,29,1377,5,1,5,2,1,1
GestureMultiAngle,29,1378,5,2,5,2,1,2
GestureMultiAngle,29,1379,5,3,5,4,1,1
GestureMultiAngle,29,1380,5,4,5,3,1,2
GestureMultiAngle,29,1381,5,5,5,4,1,2
GestureMultiAngle,29,1382,5,6,5,1,1,1
GestureMultiAngle,29,1383,5,7,5,1,1,2
GestureMultiAngle,29,1384,5,8,5,3,1,1
GestureMultiAngle,29,1385,6,1,6,2,1,1
GestureMultiAngle,29,1386,6,2,6,2,1,2
GestureMultiAngle,29,1387,6,3,6,4,1,1
GestureMultiAngle,29,1388,6,4,6,3,1,2
GestureMultiAngle,29,1389,6,5,6,4,1,2
GestureMultiAngle,29,1390,6,6,6,1,1,1
GestureMultiAngle,29,1391,6,7,6,1,1,2
GestureMultiAngle,29,1392,6,8,6,3,1,1
GestureMultiAngle,30,1393,1,1,1,2,1,2
GestureMultiAngle,30,1394,1,2,1,3,1,1
GestureMultiAngle,30,1395,1,3,1,4,1,2
GestureMultiAngle,30,1396,1,4,1,4,1,1
GestureMultiAngle,30,1397,1,5,1,1,1,1
GestureMultiAngle,30,1398,1,6,1,1,1,2
GestureMultiAngle,30,1399,1,7,1,2,1,1
GestureMultiAngle,30,1400,1,8,1,3,1,2
GestureMultiAngle,30,1401,2,1,2,2,1,2
GestureMultiAngle,30,1402,2,2,2,3,1,1
GestureMultiAngle,30,1403,2,3,2,4,1,2
GestureMultiAngle,30,1404,2,4,2,4,1,1
GestureMultiAngle,30,1405,2,5,2,1,1,1
GestureMultiAngle,30,1406,2,6,2,1,1,2
GestureMultiAngle,30,1407,2,7,2,2,1,1
GestureMultiAngle,30,1408,2,8,2,3,1,2
GestureMultiAngle,30,1409,3,1,3,2,1,2
GestureMultiAngle,30,1410,3,2,3,3,1,1
GestureMultiAngle,30,1411,3,3,3,4,1,2
GestureMultiAngle,30,1412,3,4,3,4,1,1
GestureMultiAngle,30,1413,3,5,3,1,1,1
GestureMultiAngle,30,1414,3,6,3,1,1,2
GestureMultiAngle,30,1415,3,7,3,2,1,1
GestureMultiAngle,30,1416,3,8,3,3,1,2
GestureMultiAngle,30,1417,4,1,4,2,1,2
GestureMultiAngle,30,1418,4,2,4,3,1,1
GestureMultiAngle,30,1419,4,3,4,4,1,2
GestureMultiAngle,30,1420,4,4,4,4,1,1
GestureMultiAngle,30,1421,4,5,4,1,1,1
GestureMultiAngle,30,1422,4,6,4,1,1,2
GestureMultiAngle,30,1423,4,7,4,2,1,1
GestureMultiAngle,30,1424,4,8,4,3,1,2
GestureMultiAngle,30,1425,5,1,5,2,1,2
GestureMultiAngle,30,1426,5,2,5,3,1,1
GestureMultiAngle,30,1427,5,3,5,4,1,2
GestureMultiAngle,30,1428,5,4,5,4,1,1
GestureMultiAngle,30,1429,5,5,5,1,1,1
GestureMultiAngle,30,1430,5,6,5,1,1,2
GestureMultiAngle,30,1431,5,7,5,2,1,1
GestureMultiAngle,30,1432,5,8,5,3,1,2
GestureMultiAngle,30,1433,6,1,6,2,1,2
GestureMultiAngle,30,1434,6,2,6,3,1,1
GestureMultiAngle,30,1435,6,3,6,4,1,2
GestureMultiAngle,30,1436,6,4,6,4,1,1
GestureMultiAngle,30,1437,6,5,6,1,1,1
GestureMultiAngle,30,1438,6,6,6,1,1,2
GestureMultiAngle,30,1439,6,7,6,2,1,1
GestureMultiAngle,30,1440,6,8,6,3,1,2
GestureMultiAngle,31,1441,1,1,1,3,1,1
GestureMultiAngle,31,1442,1,2,1,3,1,2
GestureMultiAngle,31,1443,1,3,1,1,1,1
GestureMultiAngle,31,1444,1,4,1,4,1,2
GestureMultiAngle,31,1445,1,5,1,1,1,2
GestureMultiAngle,31,1446,1,6,1,2,1,1
GestureMultiAngle,31,1447,1,7,1,2,1,2
GestureMultiAngle,31,1448,1,8,1,4,1,1
GestureMultiAngle,31,1449,2,1,2,3,1,1
GestureMultiAngle,31,1450,2,2,2,3,1,2
GestureMultiAngle,31,1451,2,3,2,1,1,1
GestureMultiAngle,31,1452,2,4,2,4,1,2
GestureMultiAngle,31,1453,2,5,2,1,1,2
GestureMultiAngle,31,1454,2,6,2,2,1,1
GestureMultiAngle,31,1455,2,7,2,2,1,2
GestureMultiAngle,31,1456,2,8,2,4,1,1
GestureMultiAngle,31,1457,3,1,3,3,1,1
GestureMultiAngle,31,1458,3,2,3,3,1,2
GestureMultiAngle,31,1459,3,3,3,1,1,1
GestureMultiAngle,31,1460,3,4,3,4,1,2
GestureMultiAngle,31,1461,3,5,3,1,1,2
GestureMultiAngle,31,1462,3,6,3,2,1,1
GestureMultiAngle,31,1463,3,7,3,2,1,2
GestureMultiAngle,31,1464,3,8,3,4,1,1
GestureMultiAngle,31,1465,4,1,4,3,1,1
GestureMultiAngle,31,1466,4,2,4,3,1,2
GestureMultiAngle,31,1467,4,3,4,1,1,1
GestureMultiAngle,31,1468,4,4,4,4,1,2
GestureMultiAngle,31,1469,4,5,4,1,1,2
GestureMultiAngle,31,1470,4,6,4,2,1,1
GestureMultiAngle,31,1471,4,7,4,2,1,2
GestureMultiAngle,31,1472,4,8,4,4,1,1
GestureMultiAngle,31,1473,5,1,5,3,1,1
GestureMultiAngle,31,1474,5,2,5,3,1,2
GestureMultiAngle,31,1475,5,3,5,1,1,1
GestureMultiAngle,31,1476,5,4,5,4,1,2
GestureMultiAngle,31,1477,5,5,5,1,1,2
GestureMultiAngle,31,1478,5,6,5,2,1,1
GestureMultiAngle,31,1479,5,7,5,2,1,2
GestureMultiAngle,31,1480,5,8,5,4,1,1
GestureMultiAngle,31,1481,6,1,6,3,1,1
GestureMultiAngle,31,1482,6,2,6,3,1,2
GestureMultiAngle,31,1483,6,3,6,1,1,1
GestureMultiAngle,31,1484,6,4,6,4,1,2
GestureMultiAngle,31,1485,6,5,6,1,1,2
GestureMultiAngle,31,1486,6,6,6,2,1,1
GestureMultiAngle,31,1487,6,7,6,2,1,2
GestureMultiAngle,31,1488,6,8,6,4,1,1
GestureMultiAngle,32,1489,1,1,1,3,1,2
GestureMultiAngle,32,1490,1,2,1,4,1,1
GestureMultiAngle,32,1491,1,3,1,1,1,2
GestureMultiAngle,32,1492,1,4,1,1,1,1
GestureMultiAngle,32,1493,1,5,1,2,1,1
GestureMultiAngle,32,1494,1,6,1,2,1,2
GestureMultiAngle,32,1495,1,7,1,3,1,1
GestureMultiAngle,32,1496,1,8,1,4,1,2
GestureMultiAngle,32,1497,2,1,2,3,1,2
GestureMultiAngle,32,1498,2,2,2,4,1,1
GestureMultiAngle,32,1499,2,3,2,1,1,2
GestureMultiAngle,32,1500,2,4,2,1,1,1
GestureMultiAngle,32,1501,2,5,2,2,1,1
GestureMultiAngle,32,1502,2,6,2,2,1,2
GestureMultiAngle,32,1503,2,7,2,3,1,1
GestureMultiAngle,32,1504,2,8,2,4,1,2
GestureMultiAngle,32,1505,3,1,3,3,1,2
GestureMultiAngle,32,1506,3,2,3,4,1,1
GestureMultiAngle,32,1507,3,3,3,1,1,2
GestureMultiAngle,32,1508,3,4,3,1,1,1
GestureMultiAngle,32,1509,3,5,3,2,1,1
GestureMultiAngle,32,1510,3,6,3,2,1,2
GestureMultiAngle,32,1511,3,7,3,3,1,1
GestureMultiAngle,32,1512,3,8,3,4,1,2
GestureMultiAngle,32,1513,4,1,4,3,1,2
GestureMultiAngle,32,1514,4,2,4,4,1,1
GestureMultiAngle,32,1515,4,3,4,1,1,2
GestureMultiAngle,32,1516,4,4,4,1,1,1
GestureMultiAngle,32,1517,4,5,4,2,1,1
GestureMultiAngle,32,1518,4,6,4,2,1,2
GestureMultiAngle,32,1519,4,7,4,3,1,1
GestureMultiAngle,32,1520,4,8,4,4,1,2
GestureMultiAngle,32,1521,5,1,5,3,1,2
GestureMultiAngle,32,1522,5,2,5,4,1,1
GestureMultiAngle,32,1523,5,3,5,1,1,2
GestureMultiAngle,32,1524,5,4,5,1,1,1
GestureMultiAngle,32,1525,5,5,5,2,1,1
GestureMultiAngle,32,1526,5,6,5,2,1,2
GestureMultiAngle,32,1527,5,7,5,3,1,1
GestureMultiAngle,32,1528,5,8,5,4,1,2
GestureMultiAngle,32,1529,6,1,6,3,1,2
GestureMultiAngle,32,1530,6,2,6,4,1,1
GestureMultiAngle,32,1531,6,3,6,1,1,2
GestureMultiAngle,32,1532,6,4,6,1,1,1
GestureMultiAngle,32,1533,6,5,6,2,1,1
GestureMultiAngle,32,1534,6,6,6,2,1,2
GestureMultiAngle,32,1535,6,7,6,3,1,1
GestureMultiAngle,32,1536,6,8,6,4,1,2
GestureMultiAngle,33,1537,1,1,1,4,1,1
GestureMultiAngle,33,1538,1,2,1,4,1,2
GestureMultiAngle,33,1539,1,3,1,2,1,1
GestureMultiAngle,33,1540,1,4,1,1,1,2
GestureMultiAngle,33,1541,1,5,1,2,1,2
GestureMultiAngle,33,1542,1,6,1,3,1,1
GestureMultiAngle,33,1543,1,7,1,3,1,2
GestureMultiAngle,33,1544,1,8,1,1,1,1
GestureMultiAngle,33,1545,2,1,2,4,1,1
GestureMultiAngle,33,1546,2,2,2,4,1,2
GestureMultiAngle,33,1547,2,3,2,2,1,1
GestureMultiAngle,33,1548,2,4,2,1,1,2
GestureMultiAngle,33,1549,2,5,2,2,1,2
GestureMultiAngle,33,1550,2,6,2,3,1,1
GestureMultiAngle,33,1551,2,7,2,3,1,2
GestureMultiAngle,33,1552,2,8,2,1,1,1
GestureMultiAngle,33,1553,3,1,3,4,1,1
GestureMultiAngle,33,1554,3,2,3,4,1,2
GestureMultiAngle,33,1555,3,3,3,2,1,1
GestureMultiAngle,33,1556,3,4,3,1,1,2
GestureMultiAngle,33,1557,3,5,3,2,1,2
GestureMultiAngle,33,1558,3,6,3,3,1,1
GestureMultiAngle,33,1559,3,7,3,3,1,2
GestureMultiAngle,33,1560,3,8,3,1,1,1
GestureMultiAngle,33,1561,4,1,4,4,1,1
GestureMultiAngle,33,1562,4,2,4,4,1,2
GestureMultiAngle,33,1563,4,3,4,2,1,1
GestureMultiAngle,33,1564,4,4,4,1,1,2
GestureMultiAngle,33,1565,4,5,4,2,1,2
GestureMultiAngle,33,1566,4,6,4,3,1,1
GestureMultiAngle,33,1567,4,7,4,3,1,2
GestureMultiAngle,33,1568,4,8,4,1,1,1
GestureMultiAngle,33,1569,5,1,5,4,1,1
GestureMultiAngle,33,1570,5,2,5,4,1,2
GestureMultiAngle,33,1571,5,3,5,2,1,1
GestureMultiAngle,33,1572,5,4,5,1,1,2
GestureMultiAngle,33,1573,5,5,5,2,1,2
GestureMultiAngle,33,1574,5,6,5,3,1,1
GestureMultiAngle,33,1575,5,7,5,3,1,2
GestureMultiAngle,33,1576,5,8,5,1,1,1
GestureMultiAngle,33,1577,6,1,6,4,1,1
GestureMultiAngle,33,1578,6,2,6,4,1,2
GestureMultiAngle,33,1579,6,3,6,2,1,1
GestureMultiAngle,33,1580,6,4,6,1,1,2
GestureMultiAngle,33,1581,6,5,6,2,1,2
