DesignName, ParticipantID, TrialID, Block1, Block2, Size, Dir, NbModi, NbAngle, Repeat, letter1, modifiers1, execTimeCMD1, execTimeAlt1, execTimeShift1, execTimeKey1, letter2, modifiers2, execTimeCMD2, execTimeAlt2, execTimeShift2, execTimeKey2, letter3, modifiers3, execTimeCMD3, execTimeAlt3, execTimeShift3, execTimeKey3, angle1, userAngle1, drawDist1, angle2, userAngle2, drawDist2, mouseClick1, totalExecTime1, nbOfAttempts1, mouseClick2, totalExecTime2, nbOfAttempts2, mouseClick3, totalExecTime3, nbOfAttempts3, targetDist, keyboardLayout, mouseType
GestureMultiAngle,1,95,3,31,3,SW_NW,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225,211,203,-1,-1,-1,0.716,0.999,1,-1,-1,-1,-1,-1,-1,759,QWERTY,touchpad
GestureMultiAngle,1,96,3,32,3,S_W,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,270,268,263,180,177,-1,0.913,1.45,1,-1,-1,-1,-1,-1,-1,496,QWERTY,touchpad
GestureMultiAngle,1,97,4,1,4,N_E,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,90,242,-1,-1,-1,0.931,1.363,1,-1,-1,-1,-1,-1,-1,310,QWERTY,touchpad
GestureMultiAngle,1,98,4,2,1,NE_SE,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,40,116,-1,-1,-1,1.199,1.486,1,-1,-1,-1,-1,-1,-1,479,QWERTY,touchpad
GestureMultiAngle,1,99,4,3,3,S_W,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,270,270,215,-1,-1,-1,0.796,1.081,1,-1,-1,-1,-1,-1,-1,865,QWERTY,touchpad
GestureMultiAngle,1,100,4,4,3,NE_SE,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,44,215,-1,-1,-1,0.947,1.265,1,-1,-1,-1,-1,-1,-1,452,QWERTY,touchpad
GestureMultiAngle,1,101,4,5,3,NE_SE,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,56,235,315,329,-1,1.029,1.597,1,-1,-1,-1,-1,-1,-1,337,QWERTY,touchpad
GestureMultiAngle,1,102,4,6,1,SW_NW,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225,216,199,-1,-1,-1,0.865,1.249,1,-1,-1,-1,-1,-1,-1,1142,QWERTY,touchpad
GestureMultiAngle,1,103,4,7,3,SW_NW,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225,207,242,135,138,-1,0.89,1.508,1,-1,-1,-1,-1,-1,-1,732,QWERTY,touchpad
GestureMultiAngle,1,104,4,8,2,SW_NW,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225,232,266,135,135,-1,1.016,1.532,1,-1,-1,-1,-1,-1,-1,664,QWERTY,touchpad
GestureMultiAngle,1,105,4,9,4,SW_NW,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225,237,245,135,137,-1,3.182,3.75,2,-1,-1,-1,-1,-1,-1,350,QWERTY,touchpad
GestureMultiAngle,1,106,4,10,2,S_W,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,270,273,272,-1,-1,-1,0.881,1.333,1,-1,-1,-1,-1,-1,-1,795,QWERTY,touchpad
GestureMultiAngle,1,107,4,11,2,NE_SE,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,41,171,-1,-1,-1,0.872,1.157,1,-1,-1,-1,-1,-1,-1,903,QWERTY,touchpad
GestureMultiAngle,1,108,4,12,3,N_E,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,90,243,-1,-1,-1,0.924,1.223,1,-1,-1,-1,-1,-1,-1,1248,QWERTY,touchpad
GestureMultiAngle,1,109,4,13,1,S_W,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,270,264,219,180,176,-1,1.105,1.622,1,-1,-1,-1,-1,-1,-1,1221,QWERTY,touchpad
GestureMultiAngle,1,110,4,14,4,NE_SE,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,51,334,315,322,-1,0.939,1.475,1,-1,-1,-1,-1,-1,-1,336,QWERTY,touchpad
GestureMultiAngle,1,111,4,15,1,N_E,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,90,196,360,364,-1,1.005,1.538,1,-1,-1,-1,-1,-1,-1,629,QWERTY,touchpad
GestureMultiAngle,1,112,4,16,2,N_E,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,90,156,-1,-1,-1,0.848,1.181,1,-1,-1,-1,-1,-1,-1,1012,QWERTY,touchpad
GestureMultiAngle,1,113,4,17,1,S_W,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,270,270,125,-1,-1,-1,0.816,1.133,1,-1,-1,-1,-1,-1,-1,917,QWERTY,touchpad
GestureMultiAngle,1,114,4,18,4,S_W,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,270,269,220,-1,-1,-1,0.571,0.906,1,-1,-1,-1,-1,-1,-1,872,QWERTY,touchpad
GestureMultiAngle,1,115,4,19,4,S_W,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,270,268,332,180,172,-1,0.731,1.348,1,-1,-1,-1,-1,-1,-1,693,QWERTY,touchpad
GestureMultiAngle,1,116,4,20,2,N_E,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,86,232,360,359,-1,0.792,1.307,1,-1,-1,-1,-1,-1,-1,943,QWERTY,touchpad
GestureMultiAngle,1,117,4,21,1,NE_SE,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,51,229,315,315,-1,0.99,1.492,1,-1,-1,-1,-1,-1,-1,914,QWERTY,touchpad
GestureMultiAngle,1,118,4,22,2,NE_SE,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,51,207,315,304,-1,1.013,1.512,1,-1,-1,-1,-1,-1,-1,1259,QWERTY,touchpad
GestureMultiAngle,1,119,4,23,3,N_E,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,90,296,360,371,-1,1.047,1.581,1,-1,-1,-1,-1,-1,-1,545,QWERTY,touchpad
GestureMultiAngle,1,120,4,24,4,N_E,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,88,365,360,360,-1,1.065,1.586,1,-1,-1,-1,-1,-1,-1,742,QWERTY,touchpad
GestureMultiAngle,1,121,4,25,2,SW_NW,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225,220,192,-1,-1,-1,1.122,1.372,1,-1,-1,-1,-1,-1,-1,379,QWERTY,touchpad
GestureMultiAngle,1,122,4,26,4,SW_NW,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225,231,335,-1,-1,-1,0.956,1.171,1,-1,-1,-1,-1,-1,-1,231,QWERTY,touchpad
GestureMultiAngle,1,123,4,27,2,S_W,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,270,267,233,180,177,-1,0.948,1.399,1,-1,-1,-1,-1,-1,-1,847,QWERTY,touchpad
GestureMultiAngle,1,124,4,28,1,N_E,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,89,132,-1,-1,-1,1.115,1.383,1,-1,-1,-1,-1,-1,-1,274,QWERTY,touchpad
GestureMultiAngle,1,125,4,29,4,NE_SE,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,35,288,-1,-1,-1,0.831,1.165,1,-1,-1,-1,-1,-1,-1,298,QWERTY,touchpad
GestureMultiAngle,1,126,4,30,1,SW_NW,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225,224,241,135,143,-1,1.181,1.781,1,-1,-1,-1,-1,-1,-1,593,QWERTY,touchpad
GestureMultiAngle,1,127,4,31,3,SW_NW,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225,211,227,-1,-1,-1,0.898,1.166,1,-1,-1,-1,-1,-1,-1,1226,QWERTY,touchpad
GestureMultiAngle,1,128,4,32,3,S_W,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,270,268,286,180,175,-1,0.764,1.266,1,-1,-1,-1,-1,-1,-1,734,QWERTY,touchpad
