DesignName,ParticipantID,TrialID,Block1,Block2,Block,Dir,Size,NbDraw,NbAngle
1DrawMultiAngle,10,870,1,6,1,N_E,1,1,2
1DrawMultiAngle,10,871,1,7,1,N_E,4,1,1
1DrawMultiAngle,10,872,1,8,1,N_E,3,1,1
1DrawMultiAngle,10,873,1,9,1,S_W,1,1,1
1DrawMultiAngle,10,874,1,10,1,NE_SE,2,1,2
1DrawMultiAngle,10,875,1,11,1,SW_NW,2,1,2
1DrawMultiAngle,10,876,1,12,1,S_W,3,1,2
1DrawMultiAngle,10,877,1,13,1,NE_SE,2,1,1
1DrawMultiAngle,10,878,1,14,1,N_E,1,1,1
1DrawMultiAngle,10,879,1,15,1,S_W,2,1,1
1DrawMultiAngle,10,880,1,16,1,S_W,2,1,2
1DrawMultiAngle,10,881,1,17,1,NE_SE,1,1,2
1DrawMultiAngle,10,882,1,18,1,NE_SE,4,1,2
1DrawMultiAngle,10,883,1,19,1,SW_NW,1,1,1
1DrawMultiAngle,10,884,1,20,1,S_W,3,1,1
1DrawMultiAngle,10,885,1,21,1,SW_NW,2,1,1
1DrawMultiAngle,10,886,1,22,1,SW_NW,3,1,1
1DrawMultiAngle,10,887,1,23,1,S_W,4,1,1
1DrawMultiAngle,10,888,1,24,1,NE_SE,1,1,1
1DrawMultiAngle,10,889,1,25,1,N_E,2,1,2
1DrawMultiAngle,10,890,1,26,1,N_E,4,1,2
1DrawMultiAngle,10,891,1,27,1,NE_SE,3,1,1
1DrawMultiAngle,10,892,1,28,1,S_W,1,1,2
1DrawMultiAngle,10,893,1,29,1,SW_NW,4,1,2
1DrawMultiAngle,10,894,1,30,1,N_E,2,1,1
1DrawMultiAngle,10,895,1,31,1,N_E,3,1,2
1DrawMultiAngle,10,896,1,32,1,NE_SE,4,1,1
1DrawMultiAngle,10,897,2,1,2,S_W,4,1,2
1DrawMultiAngle,10,898,2,2,2,SW_NW,1,1,2
1DrawMultiAngle,10,899,2,3,2,NE_SE,3,1,2
1DrawMultiAngle,10,900,2,4,2,SW_NW,3,1,2
1DrawMultiAngle,10,901,2,5,2,SW_NW,4,1,1
1DrawMultiAngle,10,902,2,6,2,N_E,1,1,2
1DrawMultiAngle,10,903,2,7,2,N_E,4,1,1
1DrawMultiAngle,10,904,2,8,2,N_E,3,1,1
1DrawMultiAngle,10,905,2,9,2,S_W,1,1,1
1DrawMultiAngle,10,906,2,10,2,NE_SE,2,1,2
1DrawMultiAngle,10,907,2,11,2,SW_NW,2,1,2
1DrawMultiAngle,10,908,2,12,2,S_W,3,1,2
1DrawMultiAngle,10,909,2,13,2,NE_SE,2,1,1
1DrawMultiAngle,10,910,2,14,2,N_E,1,1,1
1DrawMultiAngle,10,911,2,15,2,S_W,2,1,1
1DrawMultiAngle,10,912,2,16,2,S_W,2,1,2
1DrawMultiAngle,10,913,2,17,2,NE_SE,1,1,2
1DrawMultiAngle,10,914,2,18,2,NE_SE,4,1,2
1DrawMultiAngle,10,915,2,19,2,SW_NW,1,1,1
1DrawMultiAngle,10,916,2,20,2,S_W,3,1,1
1DrawMultiAngle,10,917,2,21,2,SW_NW,2,1,1
1DrawMultiAngle,10,918,2,22,2,SW_NW,3,1,1
1DrawMultiAngle,10,919,2,23,2,S_W,4,1,1
1DrawMultiAngle,10,920,2,24,2,NE_SE,1,1,1
1DrawMultiAngle,10,921,2,25,2,N_E,2,1,2
1DrawMultiAngle,10,922,2,26,2,N_E,4,1,2
1DrawMultiAngle,10,923,2,27,2,NE_SE,3,1,1
1DrawMultiAngle,10,924,2,28,2,S_W,1,1,2
1DrawMultiAngle,10,925,2,29,2,SW_NW,4,1,2
1DrawMultiAngle,10,926,2,30,2,N_E,2,1,1
1DrawMultiAngle,10,927,2,31,2,N_E,3,1,2
1DrawMultiAngle,10,928,2,32,2,NE_SE,4,1,1
1DrawMultiAngle,10,929,3,1,3,S_W,4,1,2
1DrawMultiAngle,10,930,3,2,3,SW_NW,1,1,2
1DrawMultiAngle,10,931,3,3,3,NE_SE,3,1,2
1DrawMultiAngle,10,932,3,4,3,SW_NW,3,1,2
1DrawMultiAngle,10,933,3,5,3,SW_NW,4,1,1
1DrawMultiAngle,10,934,3,6,3,N_E,1,1,2
1DrawMultiAngle,10,935,3,7,3,N_E,4,1,1
1DrawMultiAngle,10,936,3,8,3,N_E,3,1,1
1DrawMultiAngle,10,937,3,9,3,S_W,1,1,1
1DrawMultiAngle,10,938,3,10,3,NE_SE,2,1,2
1DrawMultiAngle,10,939,3,11,3,SW_NW,2,1,2
1DrawMultiAngle,10,940,3,12,3,S_W,3,1,2
1DrawMultiAngle,10,941,3,13,3,NE_SE,2,1,1
1DrawMultiAngle,10,942,3,14,3,N_E,1,1,1
1DrawMultiAngle,10,943,3,15,3,S_W,2,1,1
1DrawMultiAngle,10,944,3,16,3,S_W,2,1,2
1DrawMultiAngle,10,945,3,17,3,NE_SE,1,1,2
1DrawMultiAngle,10,946,3,18,3,NE_SE,4,1,2
1DrawMultiAngle,10,947,3,19,3,SW_NW,1,1,1
1DrawMultiAngle,10,948,3,20,3,S_W,3,1,1
1DrawMultiAngle,10,949,3,21,3,SW_NW,2,1,1
1DrawMultiAngle,10,950,3,22,3,SW_NW,3,1,1
1DrawMultiAngle,10,951,3,23,3,S_W,4,1,1
1DrawMultiAngle,10,952,3,24,3,NE_SE,1,1,1
1DrawMultiAngle,10,953,3,25,3,N_E,2,1,2
1DrawMultiAngle,10,954,3,26,3,N_E,4,1,2
1DrawMultiAngle,10,955,3,27,3,NE_SE,3,1,1
1DrawMultiAngle,10,956,3,28,3,S_W,1,1,2
1DrawMultiAngle,10,957,3,29,3,SW_NW,4,1,2
1DrawMultiAngle,10,958,3,30,3,N_E,2,1,1
1DrawMultiAngle,10,959,3,31,3,N_E,3,1,2
1DrawMultiAngle,10,960,3,32,3,NE_SE,4,1,1
1DrawMultiAngle,11,961,1,1,1,NE_SE,1,1,1
1DrawMultiAngle,11,962,1,2,1,SW_NW,2,1,1
1DrawMultiAngle,11,963,1,3,1,NE_SE,4,1,1
1DrawMultiAngle,11,964,1,4,1,SW_NW,4,1,1
1DrawMultiAngle,11,965,1,5,1,SW_NW,4,1,2
1DrawMultiAngle,11,966,1,6,1,N_E,2,1,1
1DrawMultiAngle,11,967,1,7,1,N_E,4,1,2
1DrawMultiAngle,11,968,1,8,1,N_E,3,1,2
1DrawMultiAngle,11,969,1,9,1,S_W,1,1,2
1DrawMultiAngle,11,970,1,10,1,NE_SE,3,1,1
1DrawMultiAngle,11,971,1,11,1,SW_NW,3,1,1
1DrawMultiAngle,11,972,1,12,1,S_W,4,1,1
1DrawMultiAngle,11,973,1,13,1,NE_SE,2,1,2
1DrawMultiAngle,11,974,1,14,1,N_E,1,1,2
1DrawMultiAngle,11,975,1,15,1,S_W,2,1,2
1DrawMultiAngle,11,976,1,16,1,S_W,3,1,1
1DrawMultiAngle,11,977,1,17,1,NE_SE,2,1,1
1DrawMultiAngle,11,978,1,18,1,SW_NW,1,1,1
1DrawMultiAngle,11,979,1,19,1,SW_NW,1,1,2
1DrawMultiAngle,11,980,1,20,1,S_W,3,1,2
1DrawMultiAngle,11,981,1,21,1,SW_NW,2,1,2
1DrawMultiAngle,11,982,1,22,1,SW_NW,3,1,2
1DrawMultiAngle,11,983,1,23,1,S_W,4,1,2
1DrawMultiAngle,11,984,1,24,1,NE_SE,1,1,2
1DrawMultiAngle,11,985,1,25,1,N_E,3,1,1
1DrawMultiAngle,11,986,1,26,1,S_W,1,1,1
1DrawMultiAngle,11,987,1,27,1,NE_SE,3,1,2
1DrawMultiAngle,11,988,1,28,1,S_W,2,1,1
1DrawMultiAngle,11,989,1,29,1,N_E,1,1,1
1DrawMultiAngle,11,990,1,30,1,N_E,2,1,2
1DrawMultiAngle,11,991,1,31,1,N_E,4,1,1
1DrawMultiAngle,11,992,1,32,1,NE_SE,4,1,2
1DrawMultiAngle,11,993,2,1,2,NE_SE,1,1,1
1DrawMultiAngle,11,994,2,2,2,SW_NW,2,1,1
1DrawMultiAngle,11,995,2,3,2,NE_SE,4,1,1
1DrawMultiAngle,11,996,2,4,2,SW_NW,4,1,1
1DrawMultiAngle,11,997,2,5,2,SW_NW,4,1,2
1DrawMultiAngle,11,998,2,6,2,N_E,2,1,1
1DrawMultiAngle,11,999,2,7,2,N_E,4,1,2
1DrawMultiAngle,11,1000,2,8,2,N_E,3,1,2
1DrawMultiAngle,11,1001,2,9,2,S_W,1,1,2
1DrawMultiAngle,11,1002,2,10,2,NE_SE,3,1,1
1DrawMultiAngle,11,1003,2,11,2,SW_NW,3,1,1
1DrawMultiAngle,11,1004,2,12,2,S_W,4,1,1
1DrawMultiAngle,11,1005,2,13,2,NE_SE,2,1,2
1DrawMultiAngle,11,1006,2,14,2,N_E,1,1,2
1DrawMultiAngle,11,1007,2,15,2,S_W,2,1,2
1DrawMultiAngle,11,1008,2,16,2,S_W,3,1,1
1DrawMultiAngle,11,1009,2,17,2,NE_SE,2,1,1
1DrawMultiAngle,11,1010,2,18,2,SW_NW,1,1,1
1DrawMultiAngle,11,1011,2,19,2,SW_NW,1,1,2
1DrawMultiAngle,11,1012,2,20,2,S_W,3,1,2
1DrawMultiAngle,11,1013,2,21,2,SW_NW,2,1,2
1DrawMultiAngle,11,1014,2,22,2,SW_NW,3,1,2
1DrawMultiAngle,11,1015,2,23,2,S_W,4,1,2
1DrawMultiAngle,11,1016,2,24,2,NE_SE,1,1,2
1DrawMultiAngle,11,1017,2,25,2,N_E,3,1,1
1DrawMultiAngle,11,1018,2,26,2,S_W,1,1,1
1DrawMultiAngle,11,1019,2,27,2,NE_SE,3,1,2
1DrawMultiAngle,11,1020,2,28,2,S_W,2,1,1
1DrawMultiAngle,11,1021,2,29,2,N_E,1,1,1
1DrawMultiAngle,11,1022,2,30,2,N_E,2,1,2
1DrawMultiAngle,11,1023,2,31,2,N_E,4,1,1
1DrawMultiAngle,11,1024,2,32,2,NE_SE,4,1,2
1DrawMultiAngle,11,1025,3,1,3,NE_SE,1,1,1
1DrawMultiAngle,11,1026,3,2,3,SW_NW,2,1,1
1DrawMultiAngle,11,1027,3,3,3,NE_SE,4,1,1
1DrawMultiAngle,11,1028,3,4,3,SW_NW,4,1,1
1DrawMultiAngle,11,1029,3,5,3,SW_NW,4,1,2
1DrawMultiAngle,11,1030,3,6,3,N_E,2,1,1
1DrawMultiAngle,11,1031,3,7,3,N_E,4,1,2
1DrawMultiAngle,11,1032,3,8,3,N_E,3,1,2
1DrawMultiAngle,11,1033,3,9,3,S_W,1,1,2
1DrawMultiAngle,11,1034,3,10,3,NE_SE,3,1,1
1DrawMultiAngle,11,1035,3,11,3,SW_NW,3,1,1
1DrawMultiAngle,11,1036,3,12,3,S_W,4,1,1
1DrawMultiAngle,11,1037,3,13,3,NE_SE,2,1,2
1DrawMultiAngle,11,1038,3,14,3,N_E,1,1,2
1DrawMultiAngle,11,1039,3,15,3,S_W,2,1,2
1DrawMultiAngle,11,1040,3,16,3,S_W,3,1,1
1DrawMultiAngle,11,1041,3,17,3,NE_SE,2,1,1
1DrawMultiAngle,11,1042,3,18,3,SW_NW,1,1,1
1DrawMultiAngle,11,1043,3,19,3,SW_NW,1,1,2
1DrawMultiAngle,11,1044,3,20,3,S_W,3,1,2
1DrawMultiAngle,11,1045,3,21,3,SW_NW,2,1,2
1DrawMultiAngle,11,1046,3,22,3,SW_NW,3,1,2
1DrawMultiAngle,11,1047,3,23,3,S_W,4,1,2
1DrawMultiAngle,11,1048,3,24,3,NE_SE,1,1,2
1DrawMultiAngle,11,1049,3,25,3,N_E,3,1,1
1DrawMultiAngle,11,1050,3,26,3,S_W,1,1,1
1DrawMultiAngle,11,1051,3,27,3,NE_SE,3,1,2
1DrawMultiAngle,11,1052,3,28,3,S_W,2,1,1
1DrawMultiAngle,11,1053,3,29,3,N_E,1,1,1
1DrawMultiAngle,11,1054,3,30,3,N_E,2,1,2
1DrawMultiAngle,11,1055,3,31,3,N_E,4,1,1
1DrawMultiAngle,11,1056,3,32,3,NE_SE,4,1,2
1DrawMultiAngle,12,1057,1,1,1,NE_SE,1,1,2
1DrawMultiAngle,12,1058,1,2,1,SW_NW,2,1,2
1DrawMultiAngle,12,1059,1,3,1,NE_SE,4,1,2
1DrawMultiAngle,12,1060,1,4,1,SW_NW,4,1,2
1DrawMultiAngle,12,1061,1,5,1,N_E,1,1,1
1DrawMultiAngle,12,1062,1,6,1,N_E,2,1,2
1DrawMultiAngle,12,1063,1,7,1,S_W,1,1,1
1DrawMultiAngle,12,1064,1,8,1,N_E,4,1,1
1DrawMultiAngle,12,1065,1,9,1,S_W,2,1,1
1DrawMultiAngle,12,1066,1,10,1,NE_SE,3,1,2
1DrawMultiAngle,12,1067,1,11,1,SW_NW,3,1,2
1DrawMultiAngle,12,1068,1,12,1,S_W,4,1,2
1DrawMultiAngle,12,1069,1,13,1,NE_SE,3,1,1
1DrawMultiAngle,12,1070,1,14,1,N_E,2,1,1
1DrawMultiAngle,12,1071,1,15,1,S_W,3,1,1
1DrawMultiAngle,12,1072,1,16,1,S_W,3,1,2
1DrawMultiAngle,12,1073,1,17,1,NE_SE,2,1,2
1DrawMultiAngle,12,1074,1,18,1,SW_NW,1,1,2
1DrawMultiAngle,12,1075,1,19,1,SW_NW,2,1,1
1DrawMultiAngle,12,1076,1,20,1,S_W,4,1,1
1DrawMultiAngle,12,1077,1,21,1,SW_NW,3,1,1
1DrawMultiAngle,12,1078,1,22,1,SW_NW,4,1,1
1DrawMultiAngle,12,1079,1,23,1,NE_SE,1,1,1
1DrawMultiAngle,12,1080,1,24,1,NE_SE,2,1,1
1DrawMultiAngle,12,1081,1,25,1,N_E,3,1,2
1DrawMultiAngle,12,1082,1,26,1,S_W,1,1,2
1DrawMultiAngle,12,1083,1,27,1,NE_SE,4,1,1
1DrawMultiAngle,12,1084,1,28,1,S_W,2,1,2
1DrawMultiAngle,12,1085,1,29,1,N_E,1,1,2
1DrawMultiAngle,12,1086,1,30,1,N_E,3,1,1
1DrawMultiAngle,12,1087,1,31,1,N_E,4,1,2
1DrawMultiAngle,12,1088,1,32,1,SW_NW,1,1,1
1DrawMultiAngle,12,1089,2,1,2,NE_SE,1,1,2
1DrawMultiAngle,12,1090,2,2,2,SW_NW,2,1,2
1DrawMultiAngle,12,1091,2,3,2,NE_SE,4,1,2
1DrawMultiAngle,12,1092,2,4,2,SW_NW,4,1,2
1DrawMultiAngle,12,1093,2,5,2,N_E,1,1,1
1DrawMultiAngle,12,1094,2,6,2,N_E,2,1,2
1DrawMultiAngle,12,1095,2,7,2,S_W,1,1,1
1DrawMultiAngle,12,1096,2,8,2,N_E,4,1,1
1DrawMultiAngle,12,1097,2,9,2,S_W,2,1,1
1DrawMultiAngle,12,1098,2,10,2,NE_SE,3,1,2
1DrawMultiAngle,12,1099,2,11,2,SW_NW,3,1,2
1DrawMultiAngle,12,1100,2,12,2,S_W,4,1,2
1DrawMultiAngle,12,1101,2,13,2,NE_SE,3,1,1
1DrawMultiAngle,12,1102,2,14,2,N_E,2,1,1
1DrawMultiAngle,12,1103,2,15,2,S_W,3,1,1
1DrawMultiAngle,12,1104,2,16,2,S_W,3,1,2
1DrawMultiAngle,12,1105,2,17,2,NE_SE,2,1,2
1DrawMultiAngle,12,1106,2,18,2,SW_NW,1,1,2
1DrawMultiAngle,12,1107,2,19,2,SW_NW,2,1,1
1DrawMultiAngle,12,1108,2,20,2,S_W,4,1,1
1DrawMultiAngle,12,1109,2,21,2,SW_NW,3,1,1
1DrawMultiAngle,12,1110,2,22,2,SW_NW,4,1,1
1DrawMultiAngle,12,1111,2,23,2,NE_SE,1,1,1
1DrawMultiAngle,12,1112,2,24,2,NE_SE,2,1,1
1DrawMultiAngle,12,1113,2,25,2,N_E,3,1,2
1DrawMultiAngle,12,1114,2,26,2,S_W,1,1,2
1DrawMultiAngle,12,1115,2,27,2,NE_SE,4,1,1
1DrawMultiAngle,12,1116,2,28,2,S_W,2,1,2
1DrawMultiAngle,12,1117,2,29,2,N_E,1,1,2
1DrawMultiAngle,12,1118,2,30,2,N_E,3,1,1
1DrawMultiAngle,12,1119,2,31,2,N_E,4,1,2
1DrawMultiAngle,12,1120,2,32,2,SW_NW,1,1,1
1DrawMultiAngle,12,1121,3,1,3,NE_SE,1,1,2
1DrawMultiAngle,12,1122,3,2,3,SW_NW,2,1,2
1DrawMultiAngle,12,1123,3,3,3,NE_SE,4,1,2
1DrawMultiAngle,12,1124,3,4,3,SW_NW,4,1,2
1DrawMultiAngle,12,1125,3,5,3,N_E,1,1,1
1DrawMultiAngle,12,1126,3,6,3,N_E,2,1,2
1DrawMultiAngle,12,1127,3,7,3,S_W,1,1,1
1DrawMultiAngle,12,1128,3,8,3,N_E,4,1,1
1DrawMultiAngle,12,1129,3,9,3,S_W,2,1,1
1DrawMultiAngle,12,1130,3,10,3,NE_SE,3,1,2
1DrawMultiAngle,12,1131,3,11,3,SW_NW,3,1,2
1DrawMultiAngle,12,1132,3,12,3,S_W,4,1,2
1DrawMultiAngle,12,1133,3,13,3,NE_SE,3,1,1
1DrawMultiAngle,12,1134,3,14,3,N_E,2,1,1
1DrawMultiAngle,12,1135,3,15,3,S_W,3,1,1
1DrawMultiAngle,12,1136,3,16,3,S_W,3,1,2
1DrawMultiAngle,12,1137,3,17,3,NE_SE,2,1,2
1DrawMultiAngle,12,1138,3,18,3,SW_NW,1,1,2
1DrawMultiAngle,12,1139,3,19,3,SW_NW,2,1,1
1DrawMultiAngle,12,1140,3,20,3,S_W,4,1,1
1DrawMultiAngle,12,1141,3,21,3,SW_NW,3,1,1
1DrawMultiAngle,12,1142,3,22,3,SW_NW,4,1,1
1DrawMultiAngle,12,1143,3,23,3,NE_SE,1,1,1
1DrawMultiAngle,12,1144,3,24,3,NE_SE,2,1,1
1DrawMultiAngle,12,1145,3,25,3,N_E,3,1,2
1DrawMultiAngle,12,1146,3,26,3,S_W,1,1,2
1DrawMultiAngle,12,1147,3,27,3,NE_SE,4,1,1
1DrawMultiAngle,12,1148,3,28,3,S_W,2,1,2
1DrawMultiAngle,12,1149,3,29,3,N_E,1,1,2
1DrawMultiAngle,12,1150,3,30,3,N_E,3,1,1
1DrawMultiAngle,12,1151,3,31,3,N_E,4,1,2
1DrawMultiAngle,12,1152,3,32,3,SW_NW,1,1,1
1DrawMultiAngle,13,1153,1,1,1,NE_SE,2,1,1
1DrawMultiAngle,13,1154,1,2,1,SW_NW,3,1,1
1DrawMultiAngle,13,1155,1,3,1,SW_NW,1,1,1
1DrawMultiAngle,13,1156,1,4,1,N_E,1,1,1
1DrawMultiAngle,13,1157,1,5,1,N_E,1,1,2
1DrawMultiAngle,13,1158,1,6,1,N_E,3,1,1
1DrawMultiAngle,13,1159,1,7,1,S_W,1,1,2
1DrawMultiAngle,13,1160,1,8,1,N_E,4,1,2
1DrawMultiAngle,13,1161,1,9,1,S_W,2,1,2
1DrawMultiAngle,13,1162,1,10,1,NE_SE,4,1,1
1DrawMultiAngle,13,1163,1,11,1,SW_NW,4,1,1
1DrawMultiAngle,13,1164,1,12,1,NE_SE,1,1,1
1DrawMultiAngle,13,1165,1,13,1,NE_SE,3,1,2
1DrawMultiAngle,13,1166,1,14,1,N_E,2,1,2
1DrawMultiAngle,13,1167,1,15,1,S_W,3,1,2
1DrawMultiAngle,13,1168,1,16,1,S_W,4,1,1
1DrawMultiAngle,13,1169,1,17,1,NE_SE,3,1,1
1DrawMultiAngle,13,1170,1,18,1,SW_NW,2,1,1
1DrawMultiAngle,13,1171,1,19,1,SW_NW,2,1,2
1DrawMultiAngle,13,1172,1,20,1,S_W,4,1,2
1DrawMultiAngle,13,1173,1,21,1,SW_NW,3,1,2
1DrawMultiAngle,13,1174,1,22,1,SW_NW,4,1,2
1DrawMultiAngle,13,1175,1,23,1,NE_SE,1,1,2
1DrawMultiAngle,13,1176,1,24,1,NE_SE,2,1,2
1DrawMultiAngle,13,1177,1,25,1,N_E,4,1,1
1DrawMultiAngle,13,1178,1,26,1,S_W,2,1,1
1DrawMultiAngle,13,1179,1,27,1,NE_SE,4,1,2
1DrawMultiAngle,13,1180,1,28,1,S_W,3,1,1
1DrawMultiAngle,13,1181,1,29,1,N_E,2,1,1
1DrawMultiAngle,13,1182,1,30,1,N_E,3,1,2
1DrawMultiAngle,13,1183,1,31,1,S_W,1,1,1
1DrawMultiAngle,13,1184,1,32,1,SW_NW,1,1,2
1DrawMultiAngle,13,1185,2,1,2,NE_SE,2,1,1
1DrawMultiAngle,13,1186,2,2,2,SW_NW,3,1,1
1DrawMultiAngle,13,1187,2,3,2,SW_NW,1,1,1
1DrawMultiAngle,13,1188,2,4,2,N_E,1,1,1
1DrawMultiAngle,13,1189,2,5,2,N_E,1,1,2
1DrawMultiAngle,13,1190,2,6,2,N_E,3,1,1
1DrawMultiAngle,13,1191,2,7,2,S_W,1,1,2
1DrawMultiAngle,13,1192,2,8,2,N_E,4,1,2
1DrawMultiAngle,13,1193,2,9,2,S_W,2,1,2
1DrawMultiAngle,13,1194,2,10,2,NE_SE,4,1,1
1DrawMultiAngle,13,1195,2,11,2,SW_NW,4,1,1
1DrawMultiAngle,13,1196,2,12,2,NE_SE,1,1,1
1DrawMultiAngle,13,1197,2,13,2,NE_SE,3,1,2
1DrawMultiAngle,13,1198,2,14,2,N_E,2,1,2
1DrawMultiAngle,13,1199,2,15,2,S_W,3,1,2
1DrawMultiAngle,13,1200,2,16,2,S_W,4,1,1
1DrawMultiAngle,13,1201,2,17,2,NE_SE,3,1,1
1DrawMultiAngle,13,1202,2,18,2,SW_NW,2,1,1
1DrawMultiAngle,13,1203,2,19,2,SW_NW,2,1,2
1DrawMultiAngle,13,1204,2,20,2,S_W,4,1,2
1DrawMultiAngle,13,1205,2,21,2,SW_NW,3,1,2
1DrawMultiAngle,13,1206,2,22,2,SW_NW,4,1,2
1DrawMultiAngle,13,1207,2,23,2,NE_SE,1,1,2
1DrawMultiAngle,13,1208,2,24,2,NE_SE,2,1,2
1DrawMultiAngle,13,1209,2,25,2,N_E,4,1,1
1DrawMultiAngle,13,1210,2,26,2,S_W,2,1,1
1DrawMultiAngle,13,1211,2,27,2,NE_SE,4,1,2
1DrawMultiAngle,13,1212,2,28,2,S_W,3,1,1
1DrawMultiAngle,13,1213,2,29,2,N_E,2,1,1
1DrawMultiAngle,13,1214,2,30,2,N_E,3,1,2
1DrawMultiAngle,13,1215,2,31,2,S_W,1,1,1
1DrawMultiAngle,13,1216,2,32,2,SW_NW,1,1,2
1DrawMultiAngle,13,1217,3,1,3,NE_SE,2,1,1
1DrawMultiAngle,13,1218,3,2,3,SW_NW,3,1,1
1DrawMultiAngle,13,1219,3,3,3,SW_NW,1,1,1
1DrawMultiAngle,13,1220,3,4,3,N_E,1,1,1
1DrawMultiAngle,13,1221,3,5,3,N_E,1,1,2
1DrawMultiAngle,13,1222,3,6,3,N_E,3,1,1
1DrawMultiAngle,13,1223,3,7,3,S_W,1,1,2
1DrawMultiAngle,13,1224,3,8,3,N_E,4,1,2
1DrawMultiAngle,13,1225,3,9,3,S_W,2,1,2
1DrawMultiAngle,13,1226,3,10,3,NE_SE,4,1,1
1DrawMultiAngle,13,1227,3,11,3,SW_NW,4,1,1
1DrawMultiAngle,13,1228,3,12,3,NE_SE,1,1,1
1DrawMultiAngle,13,1229,3,13,3,NE_SE,3,1,2
1DrawMultiAngle,13,1230,3,14,3,N_E,2,1,2
1DrawMultiAngle,13,1231,3,15,3,S_W,3,1,2
1DrawMultiAngle,13,1232,3,16,3,S_W,4,1,1
1DrawMultiAngle,13,1233,3,17,3,NE_SE,3,1,1
1DrawMultiAngle,13,1234,3,18,3,SW_NW,2,1,1
1DrawMultiAngle,13,1235,3,19,3,SW_NW,2,1,2
1DrawMultiAngle,13,1236,3,20,3,S_W,4,1,2
1DrawMultiAngle,13,1237,3,21,3,SW_NW,3,1,2
1DrawMultiAngle,13,1238,3,22,3,SW_NW,4,1,2
1DrawMultiAngle,13,1239,3,23,3,NE_SE,1,1,2
1DrawMultiAngle,13,1240,3,24,3,NE_SE,2,1,2
1DrawMultiAngle,13,1241,3,25,3,N_E,4,1,1
1DrawMultiAngle,13,1242,3,26,3,S_W,2,1,1
1DrawMultiAngle,13,1243,3,27,3,NE_SE,4,1,2
1DrawMultiAngle,13,1244,3,28,3,S_W,3,1,1
1DrawMultiAngle,13,1245,3,29,3,N_E,2,1,1
1DrawMultiAngle,13,1246,3,30,3,N_E,3,1,2
1DrawMultiAngle,13,1247,3,31,3,S_W,1,1,1
1DrawMultiAngle,13,1248,3,32,3,SW_NW,1,1,2
1DrawMultiAngle,14,1249,1,1,1,NE_SE,2,1,2
1DrawMultiAngle,14,1250,1,2,1,SW_NW,3,1,2
1DrawMultiAngle,14,1251,1,3,1,SW_NW,1,1,2
1DrawMultiAngle,14,1252,1,4,1,N_E,1,1,2
1DrawMultiAngle,14,1253,1,5,1,N_E,2,1,1
1DrawMultiAngle,14,1254,1,6,1,N_E,3,1,2
1DrawMultiAngle,14,1255,1,7,1,S_W,2,1,1
1DrawMultiAngle,14,1256,1,8,1,S_W,1,1,1
1DrawMultiAngle,14,1257,1,9,1,S_W,3,1,1
1DrawMultiAngle,14,1258,1,10,1,NE_SE,4,1,2
1DrawMultiAngle,14,1259,1,11,1,SW_NW,4,1,2
1DrawMultiAngle,14,1260,1,12,1,NE_SE,1,1,2
1DrawMultiAngle,14,1261,1,13,1,NE_SE,4,1,1
1DrawMultiAngle,14,1262,1,14,1,N_E,3,1,1
1DrawMultiAngle,14,1263,1,15,1,S_W,4,1,1
1DrawMultiAngle,14,1264,1,16,1,S_W,4,1,2
1DrawMultiAngle,14,1265,1,17,1,NE_SE,3,1,2
1DrawMultiAngle,14,1266,1,18,1,SW_NW,2,1,2
1DrawMultiAngle,14,1267,1,19,1,SW_NW,3,1,1
1DrawMultiAngle,14,1268,1,20,1,NE_SE,1,1,1
1DrawMultiAngle,14,1269,1,21,1,SW_NW,4,1,1
1DrawMultiAngle,14,1270,1,22,1,N_E,1,1,1
1DrawMultiAngle,14,1271,1,23,1,NE_SE,2,1,1
1DrawMultiAngle,14,1272,1,24,1,NE_SE,3,1,1
1DrawMultiAngle,14,1273,1,25,1,N_E,4,1,2
1DrawMultiAngle,14,1274,1,26,1,S_W,2,1,2
1DrawMultiAngle,14,1275,1,27,1,SW_NW,1,1,1
1DrawMultiAngle,14,1276,1,28,1,S_W,3,1,2
1DrawMultiAngle,14,1277,1,29,1,N_E,2,1,2
1DrawMultiAngle,14,1278,1,30,1,N_E,4,1,1
1DrawMultiAngle,14,1279,1,31,1,S_W,1,1,2
1DrawMultiAngle,14,1280,1,32,1,SW_NW,2,1,1
1DrawMultiAngle,14,1281,2,1,2,NE_SE,2,1,2
1DrawMultiAngle,14,1282,2,2,2,SW_NW,3,1,2
1DrawMultiAngle,14,1283,2,3,2,SW_NW,1,1,2
1DrawMultiAngle,14,1284,2,4,2,N_E,1,1,2
1DrawMultiAngle,14,1285,2,5,2,N_E,2,1,1
1DrawMultiAngle,14,1286,2,6,2,N_E,3,1,2
1DrawMultiAngle,14,1287,2,7,2,S_W,2,1,1
1DrawMultiAngle,14,1288,2,8,2,S_W,1,1,1
1DrawMultiAngle,14,1289,2,9,2,S_W,3,1,1
1DrawMultiAngle,14,1290,2,10,2,NE_SE,4,1,2
1DrawMultiAngle,14,1291,2,11,2,SW_NW,4,1,2
1DrawMultiAngle,14,1292,2,12,2,NE_SE,1,1,2
1DrawMultiAngle,14,1293,2,13,2,NE_SE,4,1,1
1DrawMultiAngle,14,1294,2,14,2,N_E,3,1,1
1DrawMultiAngle,14,1295,2,15,2,S_W,4,1,1
