2dir1draw,1,28,28,-1,-1,-1,-1,SE,S,1,QWERTY,touchpad,621.8432278315813,-1,-1,-1,-1,321.6486451832689,219.92044015961773,1.246,2.046,1,-1,-1,-1,-1,264.0355128987469,-1,-1,-1,-1
2dir1draw,1,29,29,-1,-1,-1,-1,S,W,1,QWERTY,touchpad,975.0369223778143,-1,-1,-1,-1,265.81508387488157,168.34488409215172,1.132,1.814,1,-1,-1,-1,-1,179.46454101443547,-1,-1,-1,-1
2dir1draw,1,30,30,-1,-1,-1,-1,S,NE,2,QWERTY,touchpad,460.3357470368774,-1,-1,-1,-1,271.2102941689212,121.2023102090055,0.898,1.469,1,-1,-1,-1,-1,45.73139575309753,-1,-1,-1,-1
2dir1draw,1,31,31,-1,-1,-1,-1,NE,S,2,QWERTY,touchpad,764.7280562396021,-1,-1,-1,-1,43.305352931462835,125.686116973992,0.699,1.503,1,-1,-1,-1,-1,269.5787150958314,-1,-1,-1,-1
2dir1draw,1,32,32,-1,-1,-1,-1,E,NE,1,QWERTY,touchpad,435.03678005428463,-1,-1,-1,-1,362.3090627890257,212.61467494037188,0.766,1.469,1,-1,-1,-1,-1,57.680383491819796,-1,-1,-1,-1
2dir1draw,1,33,33,-1,-1,-1,-1,N,N,1,QWERTY,touchpad,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2dir1draw,1,34,34,-1,-1,-1,-1,W,NW,2,QWERTY,touchpad,719.9694437960544,-1,-1,-1,-1,178.51854282911293,274.0164228654918,0.738,1.373,1,-1,-1,-1,-1,123.43986920578223,-1,-1,-1,-1
2dir1draw,1,35,35,-1,-1,-1,-1,SW,NW,2,QWERTY,touchpad,317.2790569829657,-1,-1,-1,-1,223.5159853243379,191.02355875650522,0.832,1.585,1,-1,-1,-1,-1,131.85504253530198,-1,-1,-1,-1
2dir1draw,1,36,36,-1,-1,-1,-1,W,E,1,QWERTY,touchpad,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2dir1draw,1,37,37,-1,-1,-1,-1,W,SW,1,QWERTY,touchpad,451.2704289004543,-1,-1,-1,-1,178.13232116056582,210.440015206234,1.017,1.684,1,-1,-1,-1,-1,213.00310069207643,-1,-1,-1,-1
2dir1draw,1,38,38,-1,-1,-1,-1,NE,E,1,QWERTY,touchpad,913.2316245071675,-1,-1,-1,-1,46.909152432996365,180.23595645708434,0.998,1.679,1,-1,-1,-1,-1,352.6319489283778,-1,-1,-1,-1
2dir1draw,1,39,39,-1,-1,-1,-1,NE,E,2,QWERTY,touchpad,261.87401551127596,-1,-1,-1,-1,63.28727961506189,288.00173610587836,0.923,1.505,1,-1,-1,-1,-1,359.30972280213496,-1,-1,-1,-1
2dir1draw,1,40,40,-1,-1,-1,-1,N,SW,2,QWERTY,touchpad,356.8669219751251,-1,-1,-1,-1,90,139.84276885130672,0.949,2.067,1,-1,-1,-1,-1,220.88181029601122,-1,-1,-1,-1
2dir1draw,1,41,41,-1,-1,-1,-1,NW,S,1,QWERTY,touchpad,802.6281829091226,-1,-1,-1,-1,155.40988283380398,103.16006979447037,0.93,1.579,1,-1,-1,-1,-1,282.77124256490146,-1,-1,-1,-1
2dir1draw,1,42,42,-1,-1,-1,-1,S,SW,1,QWERTY,touchpad,557.5033632185549,-1,-1,-1,-1,270,204.89997559785115,1.041,1.693,1,-1,-1,-1,-1,200.94747058695117,-1,-1,-1,-1
2dir1draw,1,43,43,-1,-1,-1,-1,NW,SE,2,QWERTY,touchpad,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2dir1draw,1,44,44,-1,-1,-1,-1,SW,SE,2,QWERTY,touchpad,614.5453604088148,-1,-1,-1,-1,223.98302196928083,157.99050604387594,0.913,1.513,1,-1,-1,-1,-1,326.66877400036896,-1,-1,-1,-1
2dir1draw,1,45,45,-1,-1,-1,-1,N,NE,2,QWERTY,touchpad,411.8859065323794,-1,-1,-1,-1,90,194.67151820438448,1.148,1.815,1,-1,-1,-1,-1,20.123451077742942,-1,-1,-1,-1
2dir1draw,1,46,46,-1,-1,-1,-1,S,S,1,QWERTY,touchpad,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2dir1draw,1,47,47,-1,-1,-1,-1,NE,SW,2,QWERTY,touchpad,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2dir1draw,1,48,48,-1,-1,-1,-1,N,SE,1,QWERTY,touchpad,190.2761151589973,-1,-1,-1,-1,84.11401216697172,60.8276253029822,1.221,1.855,1,-1,-1,-1,-1,307.04247477308286,-1,-1,-1,-1
2dir1draw,1,49,49,-1,-1,-1,-1,SE,SE,1,QWERTY,touchpad,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2dir1draw,1,50,50,-1,-1,-1,-1,N,E,1,QWERTY,touchpad,291.43095237122634,-1,-1,-1,-1,82.14668669802178,95.60334722173695,1.103,1.721,1,-1,-1,-1,-1,360,-1,-1,-1,-1
